address,price,lat,lon
16 Alexander Ave,955000,42.404778,-71.107159
6 Ashwood Rd,825000,42.468011,-71.43905
9 Moody Ave,750000,42.417491,-71.053564
11 Jersey Ave,860000,42.219804,-70.997819
49 Stearns St #2,498000,42.424614,-71.061028
122 Day St #3,585000,42.322764,-71.109799
18-20 Walcott Rd,1160000,42.376991,-71.182149
225 Pond St,1800000,42.212013,-71.225975
47 Parkdale St,1100000,42.378584,-71.102289
1697 Cambridge St #19,410000,42.375112,-71.111569
71 Spy Pond Pkwy,1052000,42.405851,-71.154965
21 Blaine St,700000,42.429972,-71.027757
250 North St,438000,42.16379,-71.25165
9 Arrowhead Cir #9,521000,42.247527,-71.432938
134 Paul St,950000,42.233218,-71.147761
313 Park Ave,1130000,42.412339,-71.020676
106 Naples Rd #1,1975000,42.348492,-71.124391
28 Maple St,1600000,42.437217,-71.207058
59 Gavins Pond Rd,1120000,42.087026,-71.218147
264 Pleasant St,965000,42.304714,-71.451671
436 Ashmont St #1,490000,42.288387,-71.055218
22 Dudley St,1818000,42.396296,-71.130009
9 Fairmont Ave #9,1898000,42.361867,-71.11237
7 Botts Ct,1025000,42.519567,-70.900495
381 Lincoln St,1405000,42.435957,-71.257108
8 Congress St,520000,42.467231,-70.960399
26 Windsor Rd,490000,42.180784,-71.532647
216 S Main St,1,42.301529,-71.360915
103-109 South St #3B,784000,42.351587,-71.057349
134 Beach St #7,1565000,42.350549,-71.056992
2039 Commonwealth Ave #3,420000,42.340072,-71.159929
564-566 Columbia Rd,1000000,42.316659,-71.065862
40 Spring Garden St,838000,42.31802,-71.053256
49 Edward St,1000000,42.399732,-71.101191
52 Edward St #3,725000,42.399769,-71.101407
18 Winnepurkit Ave #18,335000,42.463199,-70.986509
9 Atlantic St #3,429900,42.380989,-70.984964
311 Commonwealth Ave #81,1702500,42.34991,-71.086243
12 Sparhawk Cir,875000,42.466991,-71.087486
25 Columbus Rd,410000,42.072106,-70.65571
9 Durant Rd,2100000,42.311109,-71.317347
224 Pond St,540000,42.098036,-71.427599
428 Medford St #11,1320000,42.382623,-71.065967
393 Parker St #393,807000,42.313967,-71.195894
75 Lincoln Ave,655000,42.61889,-70.882765
831 Franklin St,425000,42.056435,-70.746847
30 Fountain St,810000,42.261495,-71.45225
32-34 Ditson St #3,457000,42.301053,-71.064015
8 Juniper St #20,201130,42.33126,-71.115988
383 Eliot St,400000,42.242997,-71.423808
111 Forest Hill Ave,585000,42.539986,-71.041831
333 W 4th St #333,1300000,42.337734,-71.051133
31 Eliot Hill Rd,1100000,42.264751,-71.334586
13 Osgood St #2,440000,42.532087,-70.887598
488-496 Boston Post Rd E,6900000,42.347583,-71.51079
572 Auburn St #572,1100000,42.344327,-71.256976
38 West St #3,442000,42.560764,-70.809088
83 Cabot Ave,670000,42.21614,-70.9954
31 Hannah Niles Way,1150000,42.192626,-70.991751
22 Shirley St,740000,42.255106,-71.032309
4 Woodcrest Ct #5,285000,42.163261,-70.955232
26 Floyd St #4,660000,42.374001,-71.245164
1723 Washington St #411,835000,42.336853,-71.076508
30 Russell St #5,630000,42.375422,-71.243814
9 Quarry Ter,627800,42.514619,-70.956326
16 Gould Ave,970000,42.422704,-71.066604
50 Windemere Cir,1051000,42.21786,-71.011266
257 Beal Rd,1950000,42.381134,-71.205133
31 Mystic St #1,605000,42.379805,-71.062649
5 Hosmer Cir,1420000,42.347417,-71.220896
192 Gardner St,924000,42.278204,-71.174315
826 Main St,750000,42.1381,-70.864573
190 Farm St,502000,42.148201,-71.381687
215 Thomas Burgin Pkwy #A1,399888,42.235017,-71.006708
16 Hillcrest Rd,825000,42.18769,-71.286946
9 Dunn Ln,235000,42.065847,-70.829173
28 Faxon St #10,260000,42.128758,-71.104651
57 Harrison St,1,42.290611,-71.406389
133 South St,1150000,42.179422,-71.296266
41 Walnut St,2350000,42.526548,-70.924031
136 River St,725000,42.571658,-71.022646
873 E 2nd St,4962500,42.337344,-71.027997
875 E 2nd St,4962500,42.337345,-71.027897
85 E India Row #37E,685000,42.358311,-71.050532
36 Main St #22,300000,42.567943,-71.108712
27 Shipway Pl #27,1925000,42.378758,-71.052088
46 Chiswick Rd #1,485000,42.339051,-71.150203
7 Burgoyne St #1,710000,42.285871,-71.056252
108 Lincoln Ave,675000,42.261373,-71.021718
37 Stone St #2,390000,42.541921,-70.879768
23 Sandpiper Way,2100000,42.120082,-71.146171
35 Madden Ave,330000,42.14289,-71.533451
345 Beacon St,5460000,42.352767,-71.082359
200 Locust St #205,326500,42.475598,-70.955291
45 Foster Ave,709000,42.099793,-70.655051
4 Wirling Dr,615000,42.587781,-70.87736
1 Milton Ridge Rd #1,500000,42.476548,-70.935251
3 Gregory St,1625000,42.500877,-70.851511
45 Valley St,650000,42.409619,-71.064962
2 Greenbriar Dr #204,340000,42.584988,-71.112728
88 Wareham St #402,1099000,42.339262,-71.067434
31 Bridie Ln,850000,42.10818,-71.344059
28 Edgewood Cir,760000,42.255714,-71.001112
71 Lawson Rd,780000,42.204601,-70.754106
45 Temple St #403,3700000,42.359805,-71.063566
3 Federal Ct,1000000,42.522071,-70.899973
75 Tracy Ave #3,295000,42.476954,-70.941282
162-164 E Foster St,890000,42.455338,-71.058832
11 Nightingale Farm Rd,1045000,42.180608,-71.249729
77 Fort Meadow Dr,750000,42.376276,-71.540039
135 Charles Diersch St,630000,42.205358,-70.918379
8 Roy Ave,777000,42.58394,-70.88247
23 Sanford St,530000,42.242329,-71.141738
114 Spring St,3900000,42.401736,-71.052108
595 South St,265000,42.14178,-71.0238
1081 River St,740000,42.25841,-71.118176
33 Mazzeo Dr,600000,42.161895,-71.061991
134 Farm Rd,6500000,42.23757,-71.336926
134-A Farm Rd,6500000,42.23757,-71.336926
190-192 Washington St,925000,42.222197,-71.18736
44 Abington St,600000,42.167389,-70.918842
235 Washington St,710000,42.095975,-70.795158
133 Seaport Blvd #1808,3000000,42.350971,-71.043923
74 Bishops Forest Dr #74,893000,42.402055,-71.233273
188 W Canton St #3,1414000,42.344494,-71.076227
16 Clarke St #21,1,42.447171,-71.231085
9 Albert St,820000,42.360328,-71.264622
105-107 Prince St #5,599900,42.365913,-71.05641
133 Franklin St #102,347400,42.476332,-71.090307
45 Parnell St,485000,42.255955,-70.93532
13 Baker St,997000,42.067315,-71.25053
766 Hanover St,675000,42.11418,-70.853524
25 3rd St #1,890000,42.372237,-71.079562
5140 Washington St #37,325000,42.262771,-71.155454
12 Marney St #12,905000,42.370484,-71.090059
11 Hill Top Rd,1211000,42.302168,-71.290026
493 Sandy Valley Rd,2825000,42.22493,-71.20504
55 Eliot Rd,1405000,42.403916,-71.152308
52 Lincoln St,1050000,42.047308,-70.721145
1855 Beacon St,2500000,42.33668,-71.146623
5 Ashford Rd,2600000,42.339619,-71.189717
85 3rd St,3957,42.370232,-71.080152
85 3rd St,2262,42.370232,-71.080152
9-E Bellis Cir,955000,42.38972,-71.133226
107 Toole Trl,605000,42.042456,-70.827403
4 Linden St,1660000,42.33451,-71.04509
4 Griffin Rd,1035000,42.101544,-71.376006
435 Neponset St #C,839000,42.189918,-71.182559
48 Mayo Ave,975000,42.278914,-71.226958
14 Otis St,1100000,42.281285,-71.226636
19 Rosegate Rd,575000,42.307176,-71.237094
700 Webster St,1361000,42.284665,-71.229852
30 Gibson St,925000,42.285125,-71.22637
138 Salem St #3,406000,42.512896,-71.061525
9 Sanderson Ln,4400047,42.356185,-71.32447
3 Payson Rd,775000,42.377119,-71.063622
83 Pleasant St #83,800000,42.366139,-71.189636
38 Ober St,740000,42.548698,-70.863026
75 Acton St,2129800,42.531604,-71.379874
227 Main St,640000,42.140588,-71.436897
406 Paradise Rd #2K,157500,42.479054,-70.906421
85 Butternut Cir,1010000,42.476297,-71.321997
215 Harvard St #6,700000,42.404709,-71.108992
25 Spruce Rd,965000,42.58112,-71.101586
22 Christine Ave,475000,42.134576,-70.916208
24 Cobblestone Ln #402,330000,42.612557,-70.682327
12 Pontiac Rd,660000,42.555734,-71.030013
63 Beech Glen St,50000,42.324325,-71.094873
18 Crooked Ln,3600000,42.584764,-70.783864
28 Border Rd,320000,42.137897,-71.017513
22 Niantic Rd,1040000,42.095028,-71.19931
22 Nelson Rd,384900,42.152007,-70.957141
33 Brewster Rd,1,42.430215,-71.111325
4 Wallace Ct #2,810000,42.375307,-71.060285
17 Greene St,710000,42.572906,-71.13146
110 Emerson Rd,650000,42.263742,-71.040029
14 Crestview Ter,609000,42.622935,-70.650144
116 School St,975000,42.386424,-71.099138
360 Revere Beach Blvd #202,580000,42.420924,-70.985585
6 Edwards Rd #6,525000,42.506883,-71.163364
1266 Monument St,4850000,42.488378,-71.334525
96 Blueberry Ln,990000,42.625913,-70.821519
414 John Mahar Hwy #A201,548000,42.2004,-70.998404
173 Billings St,1050000,42.282587,-71.026579
34 Brand Ave,300000,42.558789,-71.187401
210 Sagamore St,1657500,42.629319,-70.826238
27 Independence Rd,965000,42.481616,-71.283957
20-30 Daniels St #409,391000,42.429181,-71.053832
66 Alderbrook Dr,980000,42.616785,-70.969917
40 Mount Vernon St #1B,750000,42.358168,-71.067324
682 Union St,810000,42.06631,-70.749874
143 Grapevine Rd,2995000,42.595539,-70.836748
547 Washington St #B16,440000,42.07861,-70.782697
995 Tremont St #995,295550,42.336863,-71.084844
21 Fairfield St #4,2025000,42.351255,-71.082966
42 Pope Rd,1020000,42.479574,-71.408685
24 Center St,650000,42.482537,-71.152757
1313 Washington St #229,1275000,42.341948,-71.068372
32 Dwight Rd,775000,42.135354,-70.69828
17 Dunstan St #17,951000,42.350204,-71.222523
642 E 3rd St #1,750000,42.3365,-71.034963
16 Howard St,365000,42.076155,-71.400945
251 Grove St,717000,42.175124,-70.859025
4 Butternut Ln,750000,42.653546,-70.673901
10 Stonybrook Rd,750000,42.119777,-70.696418
21 W Tapley Rd,1006900,42.558342,-71.052159
29 Lawrence Ave #1,500000,42.312388,-71.077598
51 Iffley Rd #2,820000,42.312692,-71.10019
206 Linden St,615000,42.616275,-70.884539
21 Cherry St #1B,240000,42.565611,-70.938924
13 Arnold Dr,530000,42.058754,-71.198645
349 Prospect St,781000,42.308931,-71.425609
155 Winter St,525000,42.076575,-71.31186
152 Ferncroft Rd,725000,42.254332,-71.098281
7 Wing Rd,490000,42.54801,-71.150064
58 Rawson Rd,3150000,42.335136,-71.131274
1872 Commonwealth Ave #15,409000,42.337982,-71.153443
11 Parker Dr,561000,42.564575,-71.079426
26 Gaston St,526000,42.436433,-71.100736
9 Hawthorne Pl #7B,475000,42.363482,-71.066567
109 Water St #106,504700,42.540341,-70.879552
342 Linden St,1950000,42.306693,-71.283121
443 Pleasant St,520000,42.357232,-71.567056
17 Dufresne Dr,740000,42.359801,-71.584471
26 Everton St,575500,42.305148,-71.072665
13 Ancient County Way,965000,42.580807,-70.755047
50 Mill St,660000,42.559732,-71.107346
23 Leigh St,625000,42.313833,-71.426963
55 Jericho Rd #55,506000,42.369666,-71.311937
11 Chesterford Rd E,1800000,42.457056,-71.150488
26 Westminster Dr #26,499900,42.350132,-71.514633
11 Philemon Whale Ln,1600000,42.421311,-71.40716
2 Elizabeth Rd,650000,42.375252,-71.544204
515 Keene St,1800000,42.078319,-70.747722
22 Cedar Cir,500000,42.152023,-71.035205
58 Cliff St,405000,42.472079,-70.97073
11 Belmont Pl,795000,42.467853,-71.069258
285 Lynn Shore Dr #506,184000,42.460351,-70.93255
22 Laurel St #24,425000,42.383705,-71.105083
24 Buchanan Rd,750000,42.295587,-71.135736
768 Turnpike St,615000,42.159862,-71.108608
91 Prendiville Way,900000,42.368573,-71.490681
428 W 2nd St #3,643000,42.337279,-71.044856
6 Westview Cir,1775000,42.259796,-70.902214
22 Moulton Rd #1,600000,42.417105,-71.166919
8 Auger St,489000,42.036311,-71.493208
328 Highland Ave,390000,42.153134,-71.046466
126 Newport Rd,687000,42.280492,-70.876063
709 Brookline Way #709,385000,42.111698,-70.902412
15 Kerna Rd,603000,42.259145,-71.161768
132 Hartford St,50000,42.291192,-71.391299
10 Stillman St,368000,42.271892,-71.395039
35 Oriole Rd,1399000,42.154,-71.289703
48 Federal St #203,341500,42.549943,-70.882696
351 Centre St #2,514000,42.294501,-71.058815
73 Wallace St,375000,42.434929,-71.063379
136 High St #1,690000,42.378797,-71.066851
50 Carey Ave #9,351000,42.376356,-71.194684
9 Simpson Ter #9,956000,42.348659,-71.201802
50 Mandalay Rd,700000,42.18169,-70.926778
9 Heather Dr,660000,42.306398,-71.407998
14 Tangen St,495000,42.18056,-71.04507
1 Prescott St #301,500000,42.380947,-71.031147
200 Palisades Cir,782000,42.08552,-71.111079
185 Savin Hill Ave #2,460000,42.308841,-71.050166
50 Lee Rd,2175000,42.305947,-71.232275
17 John Street Ct,640000,42.521353,-71.096506
376 Ocean Ave #1802,467000,42.410931,-70.991344
12 Amory Rd,342000,42.369693,-71.534322
202 Middlesex Ave,1153888,42.409285,-71.080112
9 Weir St #9,1312500,42.346534,-71.239479
27 Clay Spring Rd,850000,42.231821,-70.81119
89 Hill St,550000,42.199309,-71.195359
75 Chestnut St #34,1089000,42.356978,-71.070074
9 Park Ave #408,349900,42.268008,-70.85327
13 Marchant St,452500,42.61633,-70.657868
177 Winthrop Rd #4,1415000,42.337488,-71.134285
9 Sawin St,990000,42.403752,-71.136395
23 Meeting House Ln #A,792000,42.188654,-70.728193
267 Normandy St,700000,42.304218,-71.083894
58 Tolman St,730000,42.3615,-71.234511
21 Blueberry Ln,1000000,42.628626,-70.825079
26 Montrose St #3,210000,42.389037,-71.100556
252 Edge Hill Rd,950000,42.25662,-71.045375
128-130 Emerald St,815000,42.420958,-71.081583
22 Ingersoll Rd,1425000,42.310913,-71.313633
19 Colorado St,350000,42.278393,-71.098502
12 Assabet St,65000,42.427155,-71.473074
20 Sentinel St,465000,42.135579,-71.111998
14 Burnside Rd,2485000,42.293911,-71.22885
54 Concord Ave #103,830000,42.380563,-71.127996
20 Fairway Dr,928500,42.463594,-71.168882
11 Old Cart Path,902000,42.233753,-71.430084
96 Rowena Rd,1356000,42.322562,-71.20052
31 Richard Rd,509900,42.402874,-71.567681
40-42 Mount Pleasant St #2,1550000,42.38728,-71.124852
16 Garden Path,870000,42.334768,-71.368039
527 Walpole St,385000,42.175156,-71.223686
166 Essex St,975000,42.291919,-71.014028
33 Fenwick St,1,42.394926,-71.095033
33 Fenwick St,1,42.394926,-71.095033
33 Fenwick St,1,42.394926,-71.095033
33 Fenwick St,1,42.394926,-71.095033
65 Hollett St,910000,42.220547,-70.771602
17 Simon Dr,585000,42.184955,-71.53773
39 Firth Rd,675000,42.287925,-71.124629
21 Willow Ave,680000,42.509971,-70.888604
31 Lochmere Ave,416000,42.240692,-70.950717
97 Edgebrook Rd,725000,42.311799,-71.437113
250 Hammond Pond Pkwy #505S,650000,42.321947,-71.17303
55 Kimball Beach Rd,849000,42.259633,-70.91065
293 Perkins St #B201,995000,42.31971,-71.123335
46 John St,2018000,42.304493,-71.23825
145 High St #1,350000,42.556725,-70.92655
21 Evans Rd,825000,42.494204,-71.11447
183 Howard St,900000,42.468439,-71.051653
52 Westland Ave,1630000,42.448762,-71.160108
83 Cedar St #2,1222000,42.39149,-71.1129
317 Summit Ave #1,460000,42.345502,-71.140483
1053 Main St,5625,42.455871,-71.386024
6 Aldrich Way,925000,42.274106,-71.495184
31 Walsh Ave,699000,42.474812,-71.080906
276 Plain St,650000,42.113184,-71.109906
55 Lee Rd,1325000,42.30555,-71.232244
6-A Edwards Rd #6A,1,42.5069,-71.164182
50 Greenwood Ave,510000,42.481754,-71.063526
15 Wilshire Dr,1,42.20016,-70.736697
3 Woodman St #1,695000,42.307151,-71.117322
12 Brigham St,530000,42.142038,-71.419152
100 Cedar St,742500,42.430304,-71.076506
155 Spring St,725000,42.479735,-71.077502
677 Main St,1100000,42.184557,-71.316273
59 Leicester Rd,1150000,42.485037,-70.878646
114 Westminster Dr #114,422500,42.349644,-71.513587
957 Broadway,1050000,42.42226,-71.043072
29 Hunting St,1,42.43406,-71.03688
7 Coventry Ln,1175000,42.653092,-70.952291
11 Gatewood Dr,3500000,42.266316,-71.256689
281 Ocean St #3,315000,42.46103,-70.935532
16 Little Nahant Rd,745000,42.435208,-70.934363
8 Tara Dr #1,225000,42.194139,-70.949906
35 School St,925000,42.118066,-70.742651
72 Parkton Rd #3,765000,42.322678,-71.114816
37 Alabama St,115000,42.278189,-71.099904
13 Moore St,626000,42.559738,-71.197661
77 Hancock St,380000,42.47633,-71.098547
28 Cobblestone Ln,858000,42.152091,-70.958776
19-21 Snow Hill St,2975000,42.366302,-71.056365
6 Labo Ln,625000,42.477677,-71.259714
5 Plymouth Rd,1725000,42.441777,-71.168627
42 Morrill St,860000,42.361879,-71.221019
117 Walpole St,925000,42.188859,-71.207648
29 N Russell St,2190000,42.265025,-71.069599
75 Alexander Ave,879900,42.405008,-71.105244
69 Jerrold St,507000,42.194268,-71.465669
78 Saunders Rd,410000,42.497923,-70.961566
53 Boutwell St,710000,42.550665,-71.197596
1 Richdale Ave #2,750000,42.387962,-71.121349
8 Old Neck Rd,4450000,42.572682,-70.762166
87 Park Ave #87,885000,42.299683,-71.355725
204 Lilac Meadows Way #204,425000,42.692652,-70.852977
42 Spartan Arrow Rd,635000,42.558096,-71.504124
148 Cynthia Rd,1830000,42.306409,-71.182213
33 Upland Rd,1,42.437574,-71.075276
85 Brainerd Rd #213,800000,42.346943,-71.134518
12 Philip Ave,780000,42.536246,-70.977732
59 Devens St,530000,42.34765,-71.547406
7 Jacobs St,430000,42.572521,-71.179029
20-30 Daniels St #409,1,42.429181,-71.053832
74 Commonwealth Ave #4,700000,42.352343,-71.075107
93 Willowwood St,800000,42.283271,-71.085903
11 Monroe Dr,1350000,42.488904,-71.447804
93-95 Ripley St,1300000,42.326577,-71.189694
3 Clyde Ter,940000,42.43567,-71.174074
10 Meadowbrook Rd,2500000,42.317492,-71.311236
67 Aldrich St,715000,42.284416,-71.141411
959 Old Connecticut Path,915000,42.324335,-71.387693
175 Quincy Shore Dr #25,360000,42.284613,-71.03051
1 Amory Ave,475000,42.439608,-71.456499
180 Dedham St,850000,42.072251,-71.321194
12-14 Cardinal St,300000,42.466559,-71.128843
168 Maple St,900000,42.292817,-71.158591
234 Causeway St #921,630000,42.366526,-71.059296
284 Mountain St,510000,42.093062,-71.156427
17 Shillington Ave,875000,42.469652,-70.969357
83 Birch St,544000,42.035201,-70.779809
380 2nd St,11510000,42.402517,-71.053213
73 Main St #12,485000,42.373794,-71.062913
73 Main St #7,470000,42.373794,-71.062913
73 Main St #8,480000,42.373794,-71.062913
71 Pilgrim Rd,2529000,42.287248,-71.267256
312 Deacon Haynes Rd,1415750,42.443437,-71.393276
30 Chelsea St #404,395000,42.406611,-71.054441
1550 Worcester Rd #409,90000,42.29406,-71.464337
3 Pirmi Ln #5,560000,42.628414,-70.679467
20 Doncaster St,959900,42.274681,-71.12603
19 Sumner St,575000,42.346663,-71.562738
41 Charlesmount Ave,540000,42.242354,-70.988501
531 Bennington St,625000,42.381865,-71.020097
2 Cobblers Ln,660000,42.576692,-70.837663
411 Neck St,900000,42.250945,-70.937698
14 Loyola Cir,901000,42.275275,-71.148158
24 Franklin St,50000,42.412422,-71.047328
20 Tappan Rd,1210000,42.288111,-71.290522
80 Seaverns Ave #80,1180000,42.310742,-71.109165
345 Harvard St #B2X,512500,42.370989,-71.109927
230 Beacon St #3,685000,42.353788,-71.078993
19 Lake Shore Ct #2,400000,42.344587,-71.169631
41 Bishop Dr #41,291000,42.284338,-71.40248
18 Mountain Ave,603000,42.351104,-71.562266
11 Huntington Ave,550000,42.34823,-71.550552
10 Summit St,1,42.27372,-71.411924
35 Wedgewood Dr,1700000,42.257063,-71.543339
42 Richardson St,641000,42.499816,-71.065987
27 Prince St,1325000,42.279442,-71.221811
57 Dedham St,582000,42.412928,-71.018761
353 Village St,400000,42.139801,-71.431469
4 Pershing Ave,539000,42.272864,-71.439899
20 Sears Rd,8595000,42.318518,-71.139797
2 Avon St #4,475000,42.381375,-71.121975
39 Mary Ellen Dr,590000,42.498022,-70.97947
1754 Commonwealth Ave #A,390100,42.341843,-71.148993
